Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2021,Luxembourg,Somalia,LUX,SOM,57,35,0,0,0,0,0
2021,Latvia,Somalia,LVA,SOM,5,0,0,0,0,0,0
2021,Mauritania,Somalia,MRT,SOM,5,5,0,0,0,0,0
2021,Mexico,Somalia,MEX,SOM,5,50,0,0,0,0,0
2021,Malaysia,Somalia,MYS,SOM,2168,1047,0,0,0,0,0
2021,Malawi,Somalia,MWI,SOM,66,63,0,0,0,0,0
2021,Morocco,Somalia,MAR,SOM,22,16,0,0,0,0,0
2021,Mozambique,Somalia,MOZ,SOM,160,4370,0,0,0,0,0
2021,Malta,Somalia,MLT,SOM,1776,160,0,0,0,0,0
2021,Namibia,Somalia,NAM,SOM,5,5,0,0,0,0,0
2021,Nepal,Somalia,NPL,SOM,21,9,0,0,0,0,0
2021,"Netherlands (Kingdom of the)",Somalia,NLD,SOM,7284,826,0,0,0,0,0
2021,Niger,Somalia,NER,SOM,43,34,0,0,0,0,0
2021,Norway,Somalia,NOR,SOM,3984,29,0,0,0,0,0
2021,Nauru,Somalia,NRU,SOM,73,0,0,0,0,0,0
2021,"New Zealand",Somalia,NZL,SOM,10,0,0,0,0,0,0
2021,Pakistan,Somalia,PAK,SOM,176,27,0,0,0,0,0
2021,Panama,Somalia,PAN,SOM,0,101,0,0,0,0,0
2021,Philippines,Somalia,PHL,SOM,30,31,0,0,0,0,0
2021,"Papua New Guinea",Somalia,PNG,SOM,11,0,0,0,0,0,0
2021,Poland,Somalia,POL,SOM,16,63,0,0,0,0,0
2021,Portugal,Somalia,PRT,SOM,51,0,0,0,0,0,0
2021,Qatar,Somalia,QAT,SOM,8,5,0,0,0,0,0
2021,Romania,Somalia,ROU,SOM,270,48,0,0,0,0,0
2021,"South Africa",Somalia,ZAF,SOM,22529,4551,0,0,0,0,0
2021,Rwanda,Somalia,RWA,SOM,13,7,0,0,0,0,5
2021,"Saudi Arabia",Somalia,SAU,SOM,16,66,0,0,0,0,0
2021,Somalia,Somalia,SOM,SOM,0,0,2967500,0,0,0,17
2021,Spain,Somalia,ESP,SOM,686,225,0,0,0,0,0
2021,"Serbia and Kosovo: S/RES/1244 (1999)",Somalia,SRB,SOM,7,16,0,0,0,0,0
2021,"South Sudan",Somalia,SSD,SOM,5,30,0,0,0,0,0
2021,Sudan,Somalia,SDN,SOM,354,205,0,0,0,0,0
2021,Slovakia,Somalia,SVK,SOM,34,0,0,0,0,0,0
2021,Slovenia,Somalia,SVN,SOM,51,0,0,0,0,0,0
2021,Eswatini,Somalia,SWZ,SOM,107,198,0,0,0,0,0
2021,Sweden,Somalia,SWE,SOM,10330,528,0,0,0,0,0
2021,Switzerland,Somalia,CHE,SOM,4459,150,0,0,0,0,0
2021,"Syrian Arab Rep.",Somalia,SYR,SOM,345,22,0,0,0,0,0
2021,"United Rep. of Tanzania",Somalia,TZA,SOM,162,0,0,0,0,0,0
2021,Thailand,Somalia,THA,SOM,196,10,0,0,0,0,0
2021,Tunisia,Somalia,TUN,SOM,26,116,0,0,0,0,0
2021,"United Arab Emirates",Somalia,ARE,SOM,19,0,0,0,0,0,0
2021,Uganda,Somalia,UGA,SOM,42202,11790,0,0,0,0,0
2021,Ukraine,Somalia,UKR,SOM,83,102,0,0,0,0,0
2021,Uruguay,Somalia,URY,SOM,5,0,0,0,0,0,0
2021,"United States of America",Somalia,USA,SOM,1515,331,0,0,0,0,0
2021,Yemen,Somalia,YEM,SOM,75250,155,0,0,0,0,0
2021,Zambia,Somalia,ZMB,SOM,3540,567,0,0,0,0,0
2021,Zimbabwe,Somalia,ZWE,SOM,13,22,0,0,0,0,0
2021,Argentina,Spain,ARG,ESP,0,5,0,0,0,0,0
2021,Belgium,Spain,BEL,ESP,0,10,0,0,0,0,0
2021,Brazil,Spain,BRA,ESP,0,55,0,0,0,0,0
2021,Canada,Spain,CAN,ESP,11,36,0,0,0,0,0
2021,"Costa Rica",Spain,CRI,ESP,0,9,0,0,0,0,0
2021,Ecuador,Spain,ECU,ESP,5,0,0,0,0,0,0
2021,Germany,Spain,DEU,ESP,21,12,0,0,0,0,0
2021,Mexico,Spain,MEX,ESP,5,15,0,0,0,0,0
2021,Peru,Spain,PER,ESP,0,19,0,0,0,0,0
2021,Switzerland,Spain,CHE,ESP,5,0,0,0,0,0,0
2021,"United States of America",Spain,USA,ESP,8,262,0,0,0,0,0
2021,Albania,"Serbia and Kosovo: S/RES/1244 (1999)",ALB,SRB,57,0,0,0,0,0,0
2021,Australia,"Serbia and Kosovo: S/RES/1244 (1999)",AUS,SRB,0,21,0,0,0,0,0
2021,Austria,"Serbia and Kosovo: S/RES/1244 (1999)",AUT,SRB,437,136,0,0,0,0,0
2021,Belgium,"Serbia and Kosovo: S/RES/1244 (1999)",BEL,SRB,908,270,0,0,0,0,0
2021,Brazil,"Serbia and Kosovo: S/RES/1244 (1999)",BRA,SRB,92,7,0,0,0,0,0
2021,"Bosnia and Herzegovina","Serbia and Kosovo: S/RES/1244 (1999)",BIH,SRB,44,5,0,0,0,0,0
2021,Bulgaria,"Serbia and Kosovo: S/RES/1244 (1999)",BGR,SRB,0,5,0,0,0,0,0
2021,Canada,"Serbia and Kosovo: S/RES/1244 (1999)",CAN,SRB,183,39,0,0,0,0,0
2021,Colombia,"Serbia and Kosovo: S/RES/1244 (1999)",COL,SRB,5,0,0,0,0,0,0
